d100,Entry
29,"A man is found dead, drained of blood. However, he holds a large holy symbol in his outstretched hand."
30,"An entire batch of home-brewed beverages sold in the market square were poisoned - 20 people are dead. Is it the work of a serial killer, or is the mass poisoning a cover for a specific slaying?"
31,A pair of twins are found dead by strangulation on opposite sides of the town; both seem to be killed at the same time. Each was found holding a small glass marble.
32,"A man is found slumped in his creaking rocking chair on the porch of his shack, congealed wax trailing from his head and encrusting his clothes. His bloody eyes, mouth and ears are each stuffed with a thick candle, wicks shouldering in the light breeze."
33,"The Lord was found murdered in the wine cellar; his body completely drained of blood. There were no marks of violence to his corpse. His son has ascended to his position, and despite the young man's previous know-nothing attitude, he's proven to be oddly adept at managing local affairs. Many have said he takes after his father to an uncanny degree."
34,"The party comes to a new town and stays the night at an inn. Everything seems normal, but when they go downstairs the next morning, they find the innkeeper and all the patrons from the previous night have been brutally slain. (Optional: the rest of the town has absolutely no reaction to this.)"
35,"A special item is going to be shipped in secret to his future owner across the sea. The crew has a heated disagreement at the port tavern for some reason (between them, or with a local or the captain finds his daughter with one of them). The captain spends the night prior to the departure at a private lodging, after some business. In the morning of the departure, the captain is nowhere to be seen on the ship, the already stowed away item is missing, and a boy is screaming bloody murder on a back alley. It's the captain with a bludgeoned head and pierced heart. A chip of a half-orc tooth is found nearby, as well as a delicate earing inside the captain's pocket."
36,"You, the party, awake in the morning to find you are dead. You’ve been murdered in your sleep, and now as spirits flirting between the ethereal and material plane you must solve your murder and find some way back into your cold bodies, lest you be really dead, like, forever."
37,You are in an inn and you hear a commotion you run towards it and enter the room the only person in the room is dead and has no pants. Upon further inspection the pants are nowhere to be found.
38,"A powerful magic inducer is brought to town (think transformers' allspark). A scholar at the nearby museum dies during the night as if he was being chased by some weird monster (pixies, orc, you choose). A new painting has been delivered the week prior and might shed some answers to the death. The inducer created a night at the museum scenario and some paintings from a specific wizardly artist gained life and roamed during the night. The scholar wasn't particularly amicable but had great knowledge and might have had relevant information for the party."
39,"The PCs are asked to investigate a local mining company that is producing over three, sometimes four, times the usual amount of processed ores than expected, with the miners having no memories of working their shifts in the newest, deepest shaft. The smelting workers claim that the ore was never processed by them and show proof that it uses an older, now-banned technique."
